Job_Title,Experience_Years,Education_Level,Salary,Job_Type,Location,Company_Size,Age,Industry,Remote_Work,Skills,Performance_Rating
Accountant,4,High School,91854.0,Contract,San Francisco,Large,36,IT,Yes,C++,3
Accountant,29,Bachelor,53069.0,Contract,Austin,Small,61,Healthcare,No,SQL,3
Sales Executive,5,Bachelor,105687.0,Internship,Chicago,Large,55,Manufacturing,No,SQL,4
Software Engineer,3,High School,138968.0,Part-time,New York,Enterprise,59,IT,No,Excel,1
Sales Executive,28,Bachelor,60274.0,Part-time,Remote,Small,54,Healthcare,Yes,Marketing,1
Nurse,22,Master,94237.0,Internship,Chicago,Small,24,Finance,No,Python,1
Teacher,5,Bachelor,92498.0,Part-time,Boston,Medium,56,Manufacturing,No,Python,2
Data Scientist,31,High School,58197.0,Part-time,Seattle,Small,42,Healthcare,No,,5
Sales Executive,17,Master,68634.0,Part-time,Boston,Small,39,IT,Yes,Excel,1
Software Engineer,14,Bachelor,50041.0,Internship,Remote,Large,44,Retail,Yes,,2
Software Engineer,31,Master,27248.0,Full-time,Remote,Enterprise,58,Education,Yes,Marketing,2
Sales Executive,8,High School,105365.0,Contract,Seattle,Medium,64,IT,Yes,Data Analysis,3
Marketing Manager,9,Bachelor,22203.0,Full-time,Chicago,Large,55,Healthcare,No,Data Analysis,5
Data Scientist,19,Master,71986.0,Part-time,Chicago,Small,56,Manufacturing,No,Data Analysis,3
Marketing Manager,5,Master,45370.0,Internship,Seattle,Large,32,Manufacturing,Yes,Python,5
Teacher,2,Bachelor,55247.0,Contract,San Francisco,Enterprise,19,Healthcare,No,Python,3
Software Engineer,10,Master,144403.0,Part-time,New York,Medium,25,Education,Yes,Data Analysis,4
Software Engineer,16,Master,139544.0,Contract,Austin,Large,61,IT,No,Data Analysis,5
Nurse,31,High School,95922.0,Contract,Chicago,Small,60,Manufacturing,No,Data Analysis,2
Teacher,3,High School,145408.0,Full-time,New York,Large,23,Manufacturing,No,SQL,2
Software Engineer,3,High School,20434.0,Part-time,Austin,Small,37,Retail,Yes,SQL,5
Teacher,16,High School,82982.0,Contract,Boston,Medium,44,Finance,No,Java,3
Data Scientist,18,High School,85180.0,Full-time,Austin,Medium,62,Retail,No,C++,4
Accountant,4,High School,128534.0,Internship,Chicago,Large,40,Finance,No,Marketing,4
Software Engineer,31,Bachelor,,Contract,San Francisco,Medium,57,Manufacturing,No,SQL,1
Nurse,21,High School,44644.0,Part-time,San Francisco,Enterprise,34,Finance,Yes,Java,5
Data Scientist,5,Master,58493.0,Internship,New York,Large,30,IT,Yes,,4
Sales Executive,34,Bachelor,103824.0,Contract,Boston,Small,21,Manufacturing,Yes,Data Analysis,3
Teacher,21,Master,141706.0,Contract,New York,Large,37,Manufacturing,No,Python,3
Sales Executive,0,High School,23959.0,Part-time,Seattle,Small,59,Finance,No,Marketing,2
Marketing Manager,19,High School,67289.0,Contract,San Francisco,Medium,42,Healthcare,No,C++,4
Data Scientist,21,Master,31143.0,Part-time,New York,Small,39,Finance,Yes,Excel,4
Sales Executive,10,Master,59593.0,Part-time,Seattle,Small,34,Finance,Yes,Marketing,3
Software Engineer,12,Master,59115.0,Part-time,Boston,Small,57,Education,No,Marketing,2
Teacher,2,PhD,131145.0,Part-time,Remote,Small,90,Education,Yes,SQL,4
Accountant,8,PhD,,Contract,Austin,Enterprise,42,IT,Yes,Java,3
Data Scientist,11,PhD,55481.0,Internship,New York,Small,22,IT,No,Marketing,2
Software Engineer,22,PhD,115505.0,Internship,,Large,38,Healthcare,Yes,C++,2
Nurse,13,Bachelor,97097.0,Full-time,San Francisco,Enterprise,43,Education,No,Excel,3
Marketing Manager,32,High School,42578.0,Part-time,Austin,Small,33,Retail,Yes,C++,2
Teacher,17,Master,32787.0,Contract,New York,Small,57,IT,Yes,,2
Data Scientist,8,High School,,Contract,San Francisco,Small,38,IT,Yes,C++,1
Data Scientist,22,Master,141555.0,Full-time,Remote,Enterprise,49,Education,Yes,C++,2
Accountant,9,High School,72879.0,Internship,Austin,Small,21,Education,No,Data Analysis,4
Accountant,18,Bachelor,30596.0,Contract,Chicago,Small,55,Healthcare,No,Java,2
Nurse,4,PhD,117282.0,Full-time,San Francisco,Small,25,Education,Yes,Python,4
Marketing Manager,22,High School,80669.0,Internship,Chicago,Medium,26,Finance,No,Marketing,3
Nurse,29,Master,39930.0,Contract,Boston,Large,62,Manufacturing,Yes,Excel,2
Software Engineer,24,High School,67950.0,Part-time,New York,Small,34,Retail,No,Data Analysis,3
Software Engineer,27,Bachelor,115737.0,Full-time,Remote,Large,58,Manufacturing,Yes,Data Analysis,5
Nurse,33,Bachelor,38687.0,Contract,Seattle,Medium,30,Finance,No,Python,2
Marketing Manager,24,High School,72833.0,Full-time,New York,Medium,26,Finance,Yes,C++,3
Nurse,9,PhD,142540.0,Full-time,San Francisco,Small,23,Manufacturing,Yes,Python,5
Marketing Manager,13,Master,55989.0,Full-time,Chicago,Large,44,Finance,No,SQL,4
Marketing Manager,29,Bachelor,50183.0,Part-time,Chicago,Enterprise,59,IT,Yes,SQL,4
Sales Executive,24,Bachelor,40758.0,Internship,,Small,54,Manufacturing,Yes,Marketing,4
Teacher,13,High School,21082.0,Internship,,Enterprise,56,Finance,Yes,Data Analysis,4
Marketing Manager,34,Bachelor,126941.0,Contract,New York,Medium,60,IT,Yes,Excel,4
Accountant,33,Bachelor,,Part-time,San Francisco,Medium,41,Education,No,SQL,1
Marketing Manager,9,Master,65891.0,Internship,Chicago,Large,26,Retail,No,C++,3
Marketing Manager,34,PhD,65810.0,Contract,San Francisco,Enterprise,59,Retail,Yes,Java,5
Marketing Manager,10,Master,66901.0,Contract,San Francisco,Enterprise,28,Finance,Yes,Java,5
Sales Executive,10,PhD,103512.0,Full-time,Boston,Small,52,Retail,No,C++,2
Sales Executive,20,Master,123912.0,Part-time,Chicago,Large,46,IT,No,Python,3
Software Engineer,20,High School,91062.0,Internship,San Francisco,Large,25,Education,Yes,C++,1
Sales Executive,21,Bachelor,116622.0,Part-time,Chicago,Enterprise,34,Finance,Yes,Python,1
Accountant,6,PhD,41563.0,Part-time,San Francisco,Medium,24,Healthcare,No,Python,3
Accountant,16,High School,92008.0,Internship,Seattle,Large,29,Manufacturing,Yes,Java,4
Sales Executive,1,Bachelor,22775.0,Internship,,Medium,32,Retail,No,SQL,4
Nurse,11,Bachelor,35828.0,Part-time,San Francisco,Small,46,Retail,No,C++,3
Teacher,17,Bachelor,130312.0,Contract,Remote,Large,62,Finance,No,SQL,5
Sales Executive,10,Master,145933.0,Part-time,Seattle,Large,41,Manufacturing,Yes,Marketing,4
Marketing Manager,15,High School,,Internship,New York,Small,54,Manufacturing,No,Excel,2
Data Scientist,17,High School,42388.0,Part-time,,Large,31,Retail,No,,1
Teacher,34,Bachelor,100591.0,Internship,Remote,Enterprise,28,Retail,Yes,,4
Teacher,25,PhD,141918.0,Contract,Austin,Enterprise,52,Healthcare,No,Python,5
Accountant,15,High School,38615.0,Part-time,Seattle,Small,34,Manufacturing,No,Excel,4
Teacher,5,Master,57886.0,Contract,Remote,Medium,44,IT,No,Python,4
Sales Executive,11,PhD,42838.0,Part-time,New York,Medium,61,Finance,No,Excel,1
Marketing Manager,12,PhD,60728.0,Part-time,San Francisco,Large,20,Finance,No,Excel,2
Marketing Manager,3,PhD,136249.0,Internship,Boston,Medium,19,Healthcare,No,SQL,2
Software Engineer,1,PhD,98000.0,Full-time,New York,Medium,21,Healthcare,Yes,Data Analysis,5
Marketing Manager,25,High School,72798.0,Internship,Seattle,Small,35,IT,Yes,Marketing,3
Marketing Manager,26,Bachelor,125900.0,Part-time,Boston,Medium,37,Education,Yes,Marketing,3
Accountant,26,PhD,92776.0,Full-time,San Francisco,Medium,38,Finance,No,Python,3
Marketing Manager,14,Master,90478.0,Full-time,,Medium,31,Manufacturing,No,Java,5
Software Engineer,7,Master,39622.0,Contract,Austin,Enterprise,25,Retail,No,Marketing,4
Data Scientist,6,Bachelor,33536.0,Part-time,Chicago,Enterprise,19,IT,Yes,Java,2
Sales Executive,11,High School,87136.0,Internship,Chicago,Small,43,Finance,Yes,Python,2
Accountant,12,Bachelor,25700.0,Full-time,Seattle,Large,36,Manufacturing,No,Java,4
Data Scientist,16,PhD,58839.0,Full-time,Remote,Small,59,IT,Yes,Excel,2
Accountant,16,High School,30248.0,Internship,,Large,45,Education,Yes,Excel,2
Nurse,20,High School,65291.0,Internship,San Francisco,Large,46,Manufacturing,No,Python,3
Teacher,7,PhD,102629.0,Full-time,Chicago,Medium,22,Finance,Yes,Java,3
Nurse,4,Master,104891.0,Internship,New York,Medium,60,Retail,Yes,Data Analysis,1
Marketing Manager,25,PhD,145612.0,Contract,San Francisco,Small,45,Manufacturing,Yes,,1
Data Scientist,15,Bachelor,37177.0,Full-time,Austin,Small,58,Finance,Yes,Java,2
Marketing Manager,27,PhD,39483.0,Contract,Austin,Small,43,IT,No,Python,3
Teacher,28,Master,63815.0,Part-time,San Francisco,Enterprise,22,Education,No,Data Analysis,1
Accountant,11,PhD,140718.0,Contract,San Francisco,Enterprise,32,Manufacturing,Yes,Marketing,1
Teacher,29,Bachelor,58533.0,Internship,Chicago,Enterprise,63,IT,Yes,SQL,3
Software Engineer,22,Bachelor,20026.0,Full-time,Seattle,Enterprise,26,IT,Yes,Marketing,1
Teacher,15,Master,124997.0,Contract,Chicago,Enterprise,49,Healthcare,Yes,C++,4
Software Engineer,13,Bachelor,80611.0,Internship,Seattle,Medium,43,IT,No,SQL,4
Teacher,9,Bachelor,107242.0,Internship,Austin,Large,54,Manufacturing,No,Java,3
Sales Executive,6,PhD,44660.0,Contract,Seattle,Enterprise,32,Education,Yes,SQL,3
Software Engineer,28,High School,,Full-time,Chicago,Small,58,Retail,Yes,Data Analysis,1
Data Scientist,2,Bachelor,72253.0,Contract,San Francisco,Large,21,Healthcare,Yes,SQL,2
Marketing Manager,14,Bachelor,124913.0,Part-time,Seattle,Enterprise,53,IT,Yes,Java,5
Marketing Manager,18,Master,62082.0,Contract,Chicago,Enterprise,37,Manufacturing,No,Excel,4
Nurse,12,Master,36258.0,Contract,Austin,Medium,44,Finance,Yes,SQL,4
Marketing Manager,20,PhD,123613.0,Full-time,Boston,Medium,38,Healthcare,Yes,Data Analysis,3
Accountant,26,PhD,,Contract,Seattle,Medium,39,Education,No,Data Analysis,2
Sales Executive,28,Bachelor,109690.0,Internship,Austin,Enterprise,24,Finance,Yes,Python,3
Teacher,19,High School,115220.0,Full-time,Austin,Medium,64,Education,No,Marketing,1
Nurse,24,High School,35389.0,Internship,New York,Enterprise,48,Finance,No,Java,2
Accountant,5,PhD,111860.0,Full-time,,Large,34,Retail,Yes,Java,1
Accountant,1,Master,47685.0,Part-time,Seattle,Large,24,Education,No,SQL,4
Software Engineer,21,Bachelor,79220.0,Part-time,Chicago,Enterprise,36,Finance,Yes,Excel,3
Marketing Manager,31,Bachelor,47195.0,Part-time,Seattle,Small,45,Education,Yes,Excel,3
Data Scientist,15,High School,41797.0,Contract,Seattle,Enterprise,27,Healthcare,No,Marketing,5
Data Scientist,17,PhD,131975.0,Part-time,Boston,Large,44,Education,No,Marketing,2
Nurse,4,High School,91310.0,Full-time,Remote,Large,30,Manufacturing,No,,4
Sales Executive,29,High School,117169.0,Part-time,Austin,Enterprise,19,Education,Yes,Excel,5
Data Scientist,18,PhD,134867.0,Full-time,Austin,Enterprise,39,Finance,Yes,C++,5
Teacher,22,Master,86332.0,Internship,Austin,Enterprise,37,Education,Yes,Excel,3
Data Scientist,33,Bachelor,,Contract,Austin,Large,60,Retail,Yes,Excel,2
Nurse,12,Master,113925.0,Internship,Boston,Small,22,IT,Yes,SQL,3
Data Scientist,28,PhD,82907.0,Internship,Chicago,Enterprise,23,Healthcare,No,Data Analysis,2
Teacher,21,PhD,27188.0,Part-time,San Francisco,Large,52,Manufacturing,No,Python,5
Software Engineer,8,Bachelor,43696.0,Part-time,New York,Enterprise,18,Finance,No,Marketing,1
Sales Executive,18,Master,,Part-time,Remote,Large,52,Education,Yes,C++,4
Nurse,5,Bachelor,93202.0,Internship,Remote,Enterprise,20,Education,Yes,C++,5
Software Engineer,14,High School,55985.0,Contract,Austin,Large,53,Education,Yes,Java,3
Software Engineer,19,High School,26584.0,Contract,Austin,Enterprise,24,Healthcare,Yes,,4
Software Engineer,8,High School,110998.0,Internship,New York,Medium,46,Manufacturing,Yes,Excel,5
Accountant,31,Master,,Contract,Austin,Enterprise,32,IT,No,Python,2
Sales Executive,3,High School,146267.0,Internship,San Francisco,Large,28,Retail,Yes,Data Analysis,3
Marketing Manager,17,Bachelor,25285.0,Internship,Remote,Enterprise,35,Manufacturing,No,Excel,5
Sales Executive,4,Master,83115.0,Contract,Seattle,Small,61,Retail,Yes,Marketing,2
Accountant,19,Bachelor,27370.0,Full-time,New York,Enterprise,21,Manufacturing,No,C++,2
Marketing Manager,22,PhD,37903.0,Full-time,,Enterprise,41,Finance,Yes,Excel,2
Sales Executive,10,Master,52499.0,Part-time,Chicago,Enterprise,28,IT,Yes,Python,4
Software Engineer,21,Bachelor,117904.0,Contract,Remote,Small,23,IT,No,SQL,3
Nurse,3,Bachelor,42995.0,Part-time,New York,Small,35,Healthcare,Yes,Marketing,2
Marketing Manager,28,Master,125160.0,Internship,San Francisco,Small,32,Manufacturing,Yes,SQL,5
Teacher,33,PhD,55200.0,Full-time,Boston,Medium,20,Education,Yes,Java,2
Teacher,12,Master,108377.0,Contract,Chicago,Small,34,IT,No,Python,3
Data Scientist,8,High School,90402.0,Contract,Seattle,Medium,50,Manufacturing,No,Java,4
Marketing Manager,30,High School,33566.0,Contract,Austin,Enterprise,51,Education,Yes,Java,2
Nurse,6,PhD,57822.0,Full-time,New York,Medium,47,Healthcare,No,C++,5
Accountant,3,Bachelor,127412.0,Part-time,Chicago,Enterprise,36,Manufacturing,No,,3
Software Engineer,18,Bachelor,71222.0,Full-time,,Medium,26,Manufacturing,No,,2
Data Scientist,29,Bachelor,114088.0,Part-time,Seattle,Small,57,Finance,No,Python,4
Teacher,30,Master,120085.0,Internship,New York,Small,61,Manufacturing,No,SQL,1
Accountant,34,Master,110450.0,Internship,Remote,Medium,48,Finance,Yes,Excel,5
Accountant,20,PhD,70668.0,Part-time,Remote,Medium,44,Education,Yes,Java,2
Software Engineer,30,High School,129366.0,Internship,Chicago,Small,64,Education,Yes,C++,2
Marketing Manager,18,Bachelor,130078.0,Internship,San Francisco,Enterprise,42,IT,No,Data Analysis,1
Teacher,30,High School,83853.0,Contract,Boston,Enterprise,24,Healthcare,No,Excel,3
Nurse,31,Master,74643.0,Contract,Chicago,Enterprise,24,Finance,No,C++,1
Accountant,1,Master,143794.0,Full-time,New York,Enterprise,37,IT,Yes,Excel,3
Software Engineer,9,Master,42333.0,Full-time,Seattle,Large,61,Retail,Yes,Java,2
Nurse,1,High School,35958.0,Full-time,Remote,Enterprise,60,IT,Yes,Marketing,1
Marketing Manager,1,PhD,72442.0,Contract,Austin,Large,53,Education,Yes,Data Analysis,2
Teacher,23,PhD,40954.0,Full-time,Austin,Large,36,Retail,Yes,Excel,1
Marketing Manager,16,Master,95174.0,Full-time,Seattle,Small,19,IT,Yes,Marketing,2
Accountant,31,Bachelor,119683.0,Contract,New York,Small,51,Manufacturing,Yes,SQL,2
Nurse,15,High School,29675.0,Part-time,Boston,Medium,34,Healthcare,Yes,Excel,2
Nurse,15,Master,109590.0,Contract,Seattle,Enterprise,41,Finance,No,Python,4
Nurse,30,High School,128570.0,Part-time,New York,Enterprise,26,Manufacturing,No,C++,1
Accountant,23,High School,51661.0,Contract,Chicago,Small,18,Retail,No,Data Analysis,4
Accountant,0,PhD,84289.0,Full-time,Boston,Small,59,Healthcare,Yes,,2
Marketing Manager,10,Master,37184.0,Internship,San Francisco,Small,45,IT,Yes,SQL,5
Data Scientist,20,PhD,67963.0,Internship,New York,Medium,32,Manufacturing,Yes,Data Analysis,3
Marketing Manager,3,Master,45822.0,Part-time,Austin,Enterprise,38,Education,No,,1
Teacher,6,High School,82303.0,Part-time,Austin,Medium,32,Education,Yes,Java,1
Software Engineer,25,PhD,96465.0,Part-time,Remote,Large,40,Healthcare,No,C++,3
Nurse,11,High School,25267.0,Internship,Boston,Large,19,Education,No,Python,4
Data Scientist,30,Master,72647.0,Part-time,San Francisco,Enterprise,63,Finance,Yes,Data Analysis,3
Software Engineer,16,Bachelor,147714.0,Contract,New York,Small,53,Healthcare,No,Data Analysis,5
Data Scientist,32,PhD,82814.0,Contract,San Francisco,Small,26,Healthcare,Yes,Python,2
Sales Executive,10,PhD,56025.0,Internship,Remote,Medium,19,Education,No,Marketing,3
Marketing Manager,27,High School,141246.0,Contract,,Large,19,Healthcare,Yes,Marketing,3
Accountant,31,High School,97605.0,Part-time,San Francisco,Large,35,IT,Yes,SQL,2
Nurse,0,Bachelor,20981.0,Internship,Chicago,Enterprise,34,Retail,Yes,Data Analysis,1
Marketing Manager,27,PhD,63436.0,Part-time,Austin,Large,58,Manufacturing,No,Marketing,5
Software Engineer,6,Master,38472.0,Contract,Chicago,Small,25,Retail,Yes,Java,3
Sales Executive,1,Master,39336.0,Part-time,New York,Small,51,Manufacturing,Yes,SQL,3
Sales Executive,23,PhD,45587.0,Internship,,Small,51,Education,Yes,SQL,1
Sales Executive,3,PhD,97192.0,Part-time,Boston,Enterprise,22,Finance,Yes,SQL,5
Software Engineer,18,PhD,112862.0,Contract,New York,Medium,61,Finance,Yes,Python,2
Software Engineer,25,Bachelor,104046.0,Full-time,New York,Large,46,Education,No,C++,2
Software Engineer,10,Master,139500.0,Internship,New York,Enterprise,45,Education,No,C++,4
Software Engineer,10,Master,126367.0,Part-time,Seattle,Medium,33,Healthcare,No,Python,5
Sales Executive,2,High School,73013.0,Internship,,Enterprise,31,Finance,Yes,SQL,5
Sales Executive,11,High School,140591.0,Part-time,Chicago,Large,19,Retail,Yes,Java,3
Data Scientist,2,PhD,104511.0,Full-time,New York,Small,57,Education,Yes,Excel,4
Marketing Manager,26,High School,29665.0,Contract,Boston,Medium,21,Retail,No,SQL,2
Nurse,1,Bachelor,47097.0,Part-time,San Francisco,Medium,58,Manufacturing,No,Marketing,5
Accountant,15,Master,111277.0,Part-time,San Francisco,Enterprise,48,Retail,Yes,Data Analysis,5
Sales Executive,1,Master,72474.0,Full-time,Seattle,Enterprise,43,Finance,No,Data Analysis,1
Accountant,29,High School,91973.0,Internship,Chicago,Small,44,Manufacturing,No,C++,2
Marketing Manager,19,PhD,45185.0,Contract,Chicago,Enterprise,51,Retail,Yes,Data Analysis,1
Marketing Manager,27,High School,95911.0,Part-time,Remote,Large,48,Healthcare,No,Excel,4
Accountant,24,PhD,112643.0,Part-time,Chicago,Large,28,Healthcare,Yes,Python,5
Sales Executive,31,Bachelor,50484.0,Contract,Boston,Large,25,Finance,No,Python,4
Accountant,9,Master,148311.0,Full-time,Boston,Large,29,Healthcare,No,Excel,1
Data Scientist,32,Bachelor,121165.0,Internship,Remote,Small,52,Education,No,C++,2
Teacher,12,Master,65610.0,Contract,,Small,62,Manufacturing,Yes,C++,5
Sales Executive,15,Bachelor,70807.0,Internship,Chicago,Small,51,Finance,No,Marketing,2
Sales Executive,21,High School,70907.0,Full-time,Chicago,Enterprise,30,Manufacturing,Yes,Python,4
Nurse,19,Bachelor,77389.0,Full-time,New York,Small,44,Retail,No,Python,3
Software Engineer,26,Bachelor,45835.0,Contract,Chicago,Medium,25,Education,Yes,SQL,2
Teacher,15,High School,115279.0,Part-time,,Medium,64,Finance,Yes,Java,2
Marketing Manager,33,Master,116453.0,Full-time,New York,Medium,38,Retail,Yes,Marketing,2
Sales Executive,31,Master,124531.0,Full-time,New York,Enterprise,58,Retail,No,SQL,5
Accountant,25,High School,73790.0,Contract,Chicago,Enterprise,28,Retail,Yes,Data Analysis,4
Teacher,24,Bachelor,96960.0,Contract,San Francisco,Small,39,Retail,No,Java,4
Nurse,1,Bachelor,,Contract,Austin,Large,38,Retail,Yes,,5
Marketing Manager,11,Bachelor,95846.0,Full-time,Boston,Medium,45,Finance,Yes,Python,2
Software Engineer,8,PhD,38951.0,Internship,San Francisco,Enterprise,20,Healthcare,Yes,Java,2
Software Engineer,11,Master,112104.0,Full-time,Chicago,Medium,24,Retail,Yes,Python,3
Nurse,25,Bachelor,35233.0,Contract,Chicago,Small,31,Education,No,C++,2
Nurse,8,Master,33200.0,Part-time,San Francisco,Enterprise,32,Finance,No,SQL,1
Accountant,9,Bachelor,72275.0,Part-time,Chicago,Large,26,IT,Yes,Python,2
Sales Executive,31,High School,107084.0,Contract,Boston,Large,60,Healthcare,No,Java,3
Software Engineer,33,High School,,Part-time,Remote,Enterprise,24,Education,No,SQL,1
Marketing Manager,19,Master,109001.0,Full-time,New York,Large,29,Retail,Yes,Java,3
Teacher,1,Master,41291.0,Internship,Seattle,Small,36,Finance,No,Java,3
Marketing Manager,0,High School,62448.0,Full-time,Chicago,Large,44,Finance,No,Excel,4
Data Scientist,23,PhD,50580.0,Contract,Chicago,Medium,35,Retail,Yes,Python,5
Data Scientist,26,High School,111685.0,Full-time,San Francisco,Medium,30,Education,No,Python,3
Nurse,1,Bachelor,,Part-time,New York,Medium,60,Finance,Yes,Java,2
Accountant,30,PhD,30619.0,Full-time,San Francisco,Enterprise,18,Manufacturing,No,Data Analysis,4
Data Scientist,13,High School,125454.0,Internship,Remote,Enterprise,55,Healthcare,Yes,C++,1
Software Engineer,1,PhD,50.0,Part-time,Boston,Enterprise,38,Education,No,Python,5
Marketing Manager,28,PhD,23549.0,Internship,San Francisco,Enterprise,51,Retail,No,Marketing,4
Marketing Manager,14,PhD,38693.0,Internship,Chicago,Enterprise,30,Education,No,C++,3
Nurse,11,Master,82019.0,Internship,New York,Small,62,Manufacturing,No,,4
